,geneSymbol,prob,probSD,SNR,pval_prob,qval_prob,pval_MutSig,qval_MutSig,protLength,uniquePosNdMAF,uniquePosNdMAFtumor,uniquePosNExactMatch,uniquePosNExactMatchtumor,casesN,SNRcorrected,MutSigPass,probPass,tumorType
594,MCCC2,0.2,0.177087549,1.129384879,0.03019849,0.063945374,0.6342647,1,563,30,5,1,1,5,1.129384879,0,0,UCEC
595,MEFV,0.2,0.175015057,1.142758818,0.021898905,0.063945374,0.9570725,1,781,84,5,5,1,5,1.142758818,0,0,UCEC
596,MPI,0.2,0.175241861,1.141279825,0.040847958,0.065279089,0.7989752,1,423,21,5,3,1,4,1.141279825,0,0,UCEC
597,MTHFR,0.222222222,0.134252891,1.655250931,0.01039948,0.04159792,0.4086501,1,656,43,7,1,1,8,1.655250931,0,0,UCEC
598,MTM1,0.047619048,0.047053798,1.012012847,0.104644768,0.106360256,0.7136785,1,603,62,19,2,1,14,1.012012847,0,0,UCEC
599,MYBPC3,0.076923077,0.074973011,1.026010245,0.031148443,0.063945374,0.5258466,1,1274,44,13,2,1,11,1.026010245,0,0,UCEC
600,MYH3,0.033333333,0.03380762,0.98597101,0.04779761,0.06642525,0.9638169,1,1940,133,27,1,1,16,0.98597101,0,0,UCEC
601,NF1,0.026315789,0.025018758,1.051842349,0.037448128,0.064493998,0.5541952,1,2839,299,33,5,1,20,1.051842349,0,0,UCEC
602,NSD1,0.027777778,0.027496617,1.010225294,0.04459777,0.065279089,0.4824187,1,2696,187,36,2,1,24,1.010225294,0,0,UCEC
603,OCRL,0.105263158,0.070726146,1.488320279,0.00719964,0.033065013,0.9784899,1,901,80,17,3,1,11,1.488320279,0,0,UCEC
604,PIK3R1,0.010869565,0.010841545,1.00258456,0.249437528,0.249437528,9.99E-16,2.69E-12,724,110,56,1,1,63,1.00258456,1,0,UCEC
605,PIK3R2,0.285714286,0.173241699,1.649223529,0.004649768,0.025068312,0.6074933,1,728,47,6,1,1,7,1.649223529,0,0,UCEC
606,PKD1,0.076923077,0.076172514,1.009853456,0.009449528,0.039058047,0.9999915,1,4303,146,12,3,1,8,1.009853456,0,0,UCEC
607,PKLR,0.166666667,0.147729545,1.128187775,0.036098195,0.063945374,0.2819456,1,574,29,6,5,1,6,1.128187775,0,0,UCEC
608,PLCB4,0.052631579,0.051097174,1.030029159,0.050697465,0.067009415,0.9887531,1,1175,163,18,1,1,10,1.030029159,0,0,UCEC
609,PLCE1,0.051282051,0.033634847,1.524670292,0.00159992,0.01417072,0.8020939,1,2302,189,38,1,1,22,1.524670292,0,0,UCEC
610,PMM2,0.333333333,0.197792216,1.685270231,0.005499725,0.027278636,0.2162044,1,246,11,6,3,2,6,1.685270231,0,0,UCEC
611,POLE,0.042553191,0.029462889,1.444298006,0.004499775,0.025068312,0.9996561,1,2286,153,35,1,1,27,1.444298006,0,0,UCEC
612,PRF1,0.125,0.117306002,1.065589121,0.033498325,0.063945374,0.8600496,1,555,41,6,2,1,7,1.065589121,0,0,UCEC
613,PROC,0.2,0.181956776,1.099162145,0.034898255,0.063945374,1,1,461,26,5,2,1,4,1.099162145,0,0,UCEC
614,PRPH2,0.142857143,0.133310043,1.071615761,0.066296685,0.074061162,1,1,346,25,7,1,1,5,1.071615761,0,0,UCEC
615,PTEN,0.297619048,0.028301832,10.51589351,0.032298385,0.063945374,2.00E-15,3.77E-12,403,221,121,16,12,161,10.51589351,1,0,UCEC
616,RP2,0.090909091,0.086541693,1.050465822,0.097945103,0.100373494,1,1,350,25,11,1,1,7,1.050465822,0,0,UCEC
617,RUNX2,0.090909091,0.086286324,1.05357474,0.073496325,0.077893541,0.02579026,1,521,54,11,3,1,7,1.05357474,0,0,UCEC
618,RYR2,0.008695652,0.008775018,0.990955532,0.070096495,0.076245311,0.8200026,1,4967,748,110,5,1,40,0.990955532,0,0,UCEC
619,SCN2A,0.054054054,0.037106533,1.456726072,0.003149843,0.020556867,0.9929129,1,2005,176,37,5,2,16,1.456726072,0,0,UCEC
620,SCN5A,0.090909091,0.061759951,1.471974787,0.003699815,0.022938853,0.8771005,1,2016,164,20,17,1,16,1.471974787,0,0,UCEC
621,SDHA,0.071428571,0.068677018,1.04006512,0.067896605,0.074506009,0.543676,1,664,59,14,1,1,11,1.04006512,0,0,UCEC
622,SDHB,0.5,0.354004335,1.412412083,0.022898855,0.063945374,0.5748501,1,280,17,2,1,1,2,1.412412083,0,0,UCEC
623,SEC23B,0.2,0.125874081,1.588889454,0.009299535,0.039058047,0.859375,1,767,54,9,2,2,9,1.588889454,0,0,UCEC
624,SLC12A3,0.2,0.17998999,1.111172906,0.01699915,0.056970124,0.9840334,1,1021,48,5,4,1,4,1.111172906,0,0,UCEC
625,SLC26A4,0.071428571,0.069788258,1.02350414,0.061546923,0.073097298,0.9416227,1,780,54,14,1,1,11,1.02350414,0,0,UCEC
626,SLC30A2,0.333333333,0.290131884,1.1489028,0.027848608,0.063945374,0.2952494,1,323,11,3,1,1,3,1.1489028,0,0,UCEC
627,SLC45A2,0.090909091,0.084347611,1.07779094,0.065696715,0.074058115,0.6218534,1,530,42,11,2,1,10,1.07779094,0,0,UCEC
628,SLC7A9,0.111111111,0.101208359,1.097845195,0.05279736,0.068906971,0.9648804,1,487,34,8,2,1,7,1.097845195,0,0,UCEC
629,SMC1A,0.111111111,0.074216663,1.497118124,0.002549873,0.01859907,0.2286501,1,1233,86,18,3,2,16,1.497118124,0,0,UCEC
630,SOS1,0.153846154,0.098264703,1.56562987,0.004899755,0.025315401,0.9555563,1,1333,90,10,5,1,12,1.56562987,0,0,UCEC
631,STAT1,0.066666667,0.064316396,1.036542322,0.061896905,0.073097298,0.6870818,1,750,66,14,1,1,13,1.036542322,0,0,UCEC
632,TGFBR2,0.166666667,0.150714662,1.10584242,0.033848308,0.063945374,0.9843783,1,567,60,6,3,1,6,1.10584242,0,0,UCEC
633,THRB,0.25,0.215922724,1.15782163,0.0279986,0.063945374,0.8904473,1,461,38,4,1,1,3,1.15782163,0,0,UCEC
634,TP53,0.680555556,0.053854173,12.6370068,0,0,0,0,393,263,40,40,20,67,12.6370068,1,1,UCEC
635,TP63,0.076923077,0.074032228,1.039048527,0.05899705,0.072268936,0.3857044,1,680,90,12,3,1,12,1.039048527,0,0,UCEC
636,TPM1,0.333333333,0.27268729,1.222401428,0.03459827,0.063945374,1,1,284,26,3,2,1,3,1.222401428,0,0,UCEC
637,TRAF3,0.2,0.172615631,1.158643621,0.028448578,0.063945374,0.4719695,1,568,31,5,1,1,5,1.158643621,0,0,UCEC
638,VDR,0.125,0.111684426,1.119224989,0.044297785,0.065279089,0.8359239,1,427,26,6,2,1,6,1.119224989,0,0,UCEC
639,VHL,0.333333333,0.279471513,1.192727408,0.046847658,0.066012608,0.3093559,1,213,97,3,21,1,3,1.192727408,0,0,UCEC
640,WAS,0.090909091,0.086795454,1.047394615,0.07099645,0.076552694,0.24309,1,502,42,11,1,1,10,1.047394615,0,0,UCEC
641,ZAP70,0.111111111,0.101387695,1.095903318,0.048347583,0.06642525,0.8737838,1,619,52,9,1,1,7,1.095903318,0,0,UCEC
642,ARID1A,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,1,0,UCEC
643,PIK3CA,NA,NA,NA,NA,NA,7.77E-16,2.44E-12,NA,NA,NA,NA,NA,NA,NA,1,0,UCEC
644,CTCF,NA,NA,NA,NA,NA,1.89E-15,3.77E-12,NA,NA,NA,NA,NA,NA,NA,1,0,UCEC
645,RNF43,NA,NA,NA,NA,NA,2.22E-15,3.81E-12,NA,NA,NA,NA,NA,NA,NA,1,0,UCEC
646,RGPD3,NA,NA,NA,NA,NA,1.35E-09,1.59E-06,NA,NA,NA,NA,NA,NA,NA,1,0,UCEC
647,AP1S1,NA,NA,NA,NA,NA,6.88E-09,7.63E-06,NA,NA,NA,NA,NA,NA,NA,1,0,UCEC
648,TCEAL5,NA,NA,NA,NA,NA,9.72E-09,1.01E-05,NA,NA,NA,NA,NA,NA,NA,1,0,UCEC
649,NBPF1,NA,NA,NA,NA,NA,1.54E-07,0.000145667,NA,NA,NA,NA,NA,NA,NA,1,0,UCEC
650,FGF13,NA,NA,NA,NA,NA,4.31E-06,0.002804732,NA,NA,NA,NA,NA,NA,NA,1,0,UCEC
651,JAK1,NA,NA,NA,NA,NA,5.93E-06,0.00349472,NA,NA,NA,NA,NA,NA,NA,1,0,UCEC
652,KBTBD6,NA,NA,NA,NA,NA,9.27E-06,0.005296997,NA,NA,NA,NA,NA,NA,NA,1,0,UCEC
653,CHD3,NA,NA,NA,NA,NA,1.14E-05,0.00595328,NA,NA,NA,NA,NA,NA,NA,1,0,UCEC
654,RALGAPB,NA,NA,NA,NA,NA,1.40E-05,0.006969097,NA,NA,NA,NA,NA,NA,NA,1,0,UCEC
655,TULP4,NA,NA,NA,NA,NA,1.54E-05,0.007427444,NA,NA,NA,NA,NA,NA,NA,1,0,UCEC
656,INPPL1,NA,NA,NA,NA,NA,1.78E-05,0.008190658,NA,NA,NA,NA,NA,NA,NA,1,0,UCEC
657,CCND1,NA,NA,NA,NA,NA,2.03E-05,0.00912121,NA,NA,NA,NA,NA,NA,NA,1,0,UCEC
658,MAP7D3,NA,NA,NA,NA,NA,2.63E-05,0.01107265,NA,NA,NA,NA,NA,NA,NA,1,0,UCEC
659,NRIP1,NA,NA,NA,NA,NA,2.91E-05,0.01192565,NA,NA,NA,NA,NA,NA,NA,1,0,UCEC
660,PPP2R1A,NA,NA,NA,NA,NA,8.13E-05,0.03194994,NA,NA,NA,NA,NA,NA,NA,1,0,UCEC
661,SERPINA1,NA,NA,NA,NA,NA,8.40E-05,0.03232006,NA,NA,NA,NA,NA,NA,NA,1,0,UCEC
662,RHCE,NA,NA,NA,NA,NA,0.000103831,0.03916911,NA,NA,NA,NA,NA,NA,NA,1,0,UCEC
663,APOE,1,0,Inf,0.024548773,0.0899955,1,1,317,9,2,2,2,8,12.48725312,0,0,ACC
664,CACNA1F,0.5,0.350531914,1.426403646,0.025348733,0.0899955,0.837225,1,1977,120,2,2,1,2,1.426403646,0,0,ACC
665,COL6A2,0.333333333,0.280084318,1.190117805,0.070846458,0.0899955,0.8413451,1,1019,102,3,1,1,3,1.190117805,0,0,ACC
666,CTNNB1,0.307692308,0.127008134,2.422618924,0.073246338,0.0899955,5.34E-07,0.001007707,781,81,5,5,2,13,2.422618924,1,0,ACC
667,DPYS,0.5,0.346077332,1.444763798,0.095295235,0.102836963,0.6151718,1,519,56,2,1,1,2,1.444763798,0,0,ACC
668,MEFV,0.25,0.220305406,1.134788312,0.097695115,0.102836963,0.998137,1,781,84,3,5,1,4,1.134788312,0,0,ACC
669,PKD1,1,0,Inf,0.005549723,0.0899955,0.9858571,1,4303,146,1,3,1,3,12.48725312,0,0,ACC
670,RYR2,0.083333333,0.080081663,1.040604427,0.058697065,0.0899955,0.7046412,1,4967,748,12,5,1,6,1.040604427,0,0,ACC
671,SCNN1B,0.5,0.345065313,1.449001049,0.076496175,0.0899955,0.6230434,1,640,44,2,1,1,2,1.449001049,0,0,ACC
672,TP53,0.388888889,0.114479784,3.397009268,1,1,0,0,393,263,17,40,7,16,3.397009268,1,0,ACC
673,ATXN1,NA,NA,NA,NA,NA,1.19E-12,5.61E-09,NA,NA,NA,NA,NA,NA,NA,1,0,ACC
674,MEN1,NA,NA,NA,NA,NA,3.22E-07,0.000682257,NA,NA,NA,NA,NA,NA,NA,1,0,ACC
675,KCNN3,NA,NA,NA,NA,NA,3.26E-07,0.000682257,NA,NA,NA,NA,NA,NA,NA,1,0,ACC
676,IDUA,NA,NA,NA,NA,NA,2.10E-06,0.00330079,NA,NA,NA,NA,NA,NA,NA,1,0,ACC
677,PRKAR1A,NA,NA,NA,NA,NA,8.60E-06,0.01247188,NA,NA,NA,NA,NA,NA,NA,1,0,ACC
678,AVL9,NA,NA,NA,NA,NA,1.94E-05,0.02609273,NA,NA,NA,NA,NA,NA,NA,1,0,ACC
679,ACSF3,0.5,0.357227675,1.399667594,0.057497125,0.103074846,0.2262882,1,576,34,2,1,1,2,1.399667594,0,0,LGG
680,BRAF,0.666666667,0.271805466,2.452734581,0.004499775,0.026323684,0.03694442,1,766,65,3,6,2,3,2.452734581,0,1,LGG
681,CHRNA1,0.5,0.363411706,1.375850012,0.065246738,0.103074846,0.1761473,1,482,44,2,1,1,2,1.375850012,0,0,LGG
682,KCNJ2,0.5,0.360957117,1.385206101,0.075546223,0.103074846,0.2508862,1,427,49,2,2,1,2,1.385206101,0,0,LGG
683,PIK3CA,0.392857143,0.091543239,4.291492711,0.001899905,0.017099145,0,0,1068,105,12,14,5,25,4.291492711,1,1,LGG
684,PTEN,0.230769231,0.115634057,1.995685672,0.139743013,0.139743013,6.08E-09,7.65E-06,403,221,13,16,3,13,1.995685672,1,0,LGG
685,PTPN11,0.6,0.220734872,2.718193068,0.005849708,0.026323684,0.01382141,1,597,48,4,7,2,5,2.718193068,0,1,LGG
686,SMARCB1,0.333333333,0.275369945,1.210492793,0.081845908,0.103074846,0.007440651,1,385,40,2,1,1,3,1.210492793,0,0,LGG
687,TP53,0.643243243,0.035195272,18.27641045,7.59E-05,0.001366017,0,0,393,263,73,40,29,144,18.27641045,1,1,LGG
688,TP63,0.333333333,0.263155902,1.266676258,0.0719964,0.103074846,0.04130585,1,680,90,3,3,1,3,1.266676258,0,0,LGG
689,TPM1,0.5,0.360928344,1.385316528,0.114894255,0.121652741,0.07226792,1,284,26,2,2,1,2,1.385316528,0,0,LGG
690,VWF,0.333333333,0.277815013,1.199839167,0.016049198,0.048147593,0.9339812,1,2813,205,3,1,1,3,1.199839167,0,0,LGG
691,FUBP1,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,1,0,LGG
692,IDH1,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,1,0,LGG
693,CIC,NA,NA,NA,NA,NA,1.22E-15,2.09E-12,NA,NA,NA,NA,NA,NA,NA,1,0,LGG
694,ATRX,NA,NA,NA,NA,NA,3.00E-15,4.71E-12,NA,NA,NA,NA,NA,NA,NA,1,0,LGG
695,NBPF1,NA,NA,NA,NA,NA,1.68E-11,2.43E-08,NA,NA,NA,NA,NA,NA,NA,1,0,LGG
696,NOTCH1,NA,NA,NA,NA,NA,1.73E-10,2.33E-07,NA,NA,NA,NA,NA,NA,NA,1,0,LGG
697,PIK3R1,NA,NA,NA,NA,NA,7.02E-09,8.28E-06,NA,NA,NA,NA,NA,NA,NA,1,0,LGG
698,IDH2,NA,NA,NA,NA,NA,3.14E-08,3.48E-05,NA,NA,NA,NA,NA,NA,NA,1,0,LGG
699,ARID1A,NA,NA,NA,NA,NA,9.48E-08,9.94E-05,NA,NA,NA,NA,NA,NA,NA,1,0,LGG
700,EGFR,NA,NA,NA,NA,NA,2.76E-07,0.000274176,NA,NA,NA,NA,NA,NA,NA,1,0,LGG
701,TCF12,NA,NA,NA,NA,NA,7.47E-07,0.000670765,NA,NA,NA,NA,NA,NA,NA,1,0,LGG
702,TPTE,NA,NA,NA,NA,NA,2.15E-05,0.0155797,NA,NA,NA,NA,NA,NA,NA,1,0,LGG
703,SLC6A3,NA,NA,NA,NA,NA,3.81E-05,0.02660932,NA,NA,NA,NA,NA,NA,NA,1,0,LGG
704,ABCD1,0.4,0.222945609,1.794159576,0.001249938,0.019620448,0.2988133,1,745,39,5,8,2,5,1.794159576,0,0,BRCA
705,ACADVL,0.142857143,0.136317572,1.047973058,0.057947103,0.068994796,0.664505,1,655,29,7,2,1,7,1.047973058,0,0,BRCA
706,ACTA2,0.666666667,0.268040339,2.48718782,0.001949903,0.019620448,0.7797104,1,377,31,3,2,2,3,2.48718782,0,1,BRCA
707,AKT1,0.846153846,0.098926933,8.553321354,0.011899405,0.067986373,0.7918961,1,480,22,3,1,1,13,8.553321354,0,0,BRCA
708,ALDH3A2,0.333333333,0.276678707,1.204766848,0.033298335,0.067986373,0.5668578,1,485,31,3,2,1,3,1.204766848,0,0,BRCA
709,ALPL,0.5,0.357583019,1.398276689,0.018899055,0.067986373,0.9983031,1,524,37,2,4,1,2,1.398276689,0,0,BRCA
710,ATL1,0.25,0.213225004,1.172470372,0.037748113,0.067986373,0.4516483,1,558,29,4,1,1,3,1.172470372,0,0,BRCA
711,ATP7B,0.166666667,0.149911552,1.111766667,0.021848908,0.067986373,0.9186502,1,1465,88,6,7,1,6,1.111766667,0,0,BRCA
712,BCHE,0.166666667,0.157353315,1.059187517,0.054897255,0.068994796,0.2667951,1,602,91,6,2,1,6,1.059187517,0,0,BRCA
713,BEST1,0.166666667,0.147804531,1.127615406,0.057747113,0.068994796,0.1622313,1,585,25,6,2,1,6,1.127615406,0,0,BRCA
714,BTD,0.25,0.212495069,1.176497891,0.040747963,0.067986373,0.5139903,1,543,27,4,1,1,4,1.176497891,0,0,BRCA
715,BTK,0.142857143,0.134148927,1.064914537,0.059847008,0.069133612,0.50542,1,659,72,7,3,1,7,1.064914537,0,0,BRCA
716,CACNA1F,0.076923077,0.075322377,1.021251323,0.03659817,0.067986373,0.5414667,1,1977,120,13,2,1,13,1.021251323,0,0,BRCA
717,CBS,0.5,0.345123326,1.44875748,0.01959902,0.067986373,0.9156808,1,551,31,2,3,1,2,1.44875748,0,0,BRCA
718,COL1A1,0.111111111,0.106682457,1.041512489,0.033148343,0.067986373,0.5976333,1,1464,126,9,2,1,7,1.041512489,0,0,BRCA
719,COL1A2,0.090909091,0.085518541,1.063033698,0.044647768,0.067986373,0.3678557,1,1366,196,11,7,1,11,1.063033698,0,0,BRCA
720,CPS1,0.083333333,0.077721272,1.072207531,0.042647868,0.067986373,0.4660695,1,1500,186,12,9,1,11,1.072207531,0,0,BRCA
721,DDR2,0.090909091,0.08409394,1.081042113,0.069146543,0.073536799,0.08526433,1,855,78,11,1,1,11,1.081042113,0,0,BRCA
722,DNAL1,0.333333333,0.273359456,1.219395658,0.086845658,0.088161501,0.1714301,1,190,12,3,1,1,3,1.219395658,0,0,BRCA
723,EDA,0.333333333,0.270101337,1.234104712,0.039698015,0.067986373,0.5996652,1,391,24,3,1,1,3,1.234104712,0,0,BRCA
724,ERCC4,0.2,0.185625151,1.077440201,0.030498475,0.067986373,0.9862483,1,916,64,5,2,1,4,1.077440201,0,0,BRCA
725,F10,0.2,0.167824686,1.191719795,0.056047198,0.068994796,0.4480468,1,488,46,5,1,1,4,1.191719795,0,0,BRCA
726,F7,0.5,0.361116886,1.384593242,0.021448928,0.067986373,0.8726051,1,466,27,2,3,1,2,1.384593242,0,0,BRCA
727,F8,0.05,0.047562298,1.051252827,0.047447628,0.068994796,0.3432916,1,2351,200,20,15,1,18,1.051252827,0,0,BRCA
728,FGFR2,0.333333333,0.135088547,2.467517345,0.005649718,0.047316384,0.06856216,1,821,91,9,5,1,11,2.467517345,0,1,BRCA
729,FLNA,0.055555556,0.053829831,1.032058883,0.036298185,0.067986373,0.6920179,1,2647,177,18,2,1,15,1.032058883,0,0,BRCA
730,HDAC8,0.333333333,0.267492049,1.246142957,0.043947803,0.067986373,0.4687808,1,377,23,3,1,1,3,1.246142957,0,0,BRCA
731,HNF1A,0.142857143,0.136136495,1.049366978,0.052047398,0.068994796,0.5976459,1,631,46,6,4,1,7,1.049366978,0,0,BRCA
732,HRAS,0.5,0.352658642,1.417801635,0.056447178,0.068994796,0.2580117,1,189,11,2,2,1,2,1.417801635,0,0,BRCA
733,IYD,0.5,0.357937312,1.39689265,0.040297985,0.067986373,0.7186751,1,289,18,2,1,1,2,1.39689265,0,0,BRCA
734,KCNA1,0.166666667,0.151622578,1.099220638,0.0639968,0.070291567,0.0590925,1,495,21,6,1,1,6,1.099220638,0,0,BRCA
735,KRAS,0.833333333,0.151971345,5.483489882,0.028148593,0.067986373,0.01189561,1,189,23,2,4,1,6,5.483489882,0,0,BRCA
736,KRT17,0.166666667,0.154815916,1.076547364,0.075146243,0.077458435,0.9735239,1,432,29,6,1,1,6,1.076547364,0,0,BRCA
737,L1CAM,0.2,0.125326401,1.595832952,0.002049898,0.019620448,0.6980727,1,1257,102,10,5,2,9,1.595832952,0,0,BRCA
738,LRRK2,0.0625,0.060166784,1.038779135,0.034448278,0.067986373,0.9645292,1,2527,213,16,3,1,14,1.038779135,0,0,BRCA
739,MECP2,0.25,0.218461611,1.144365817,0.043097845,0.067986373,0.4721718,1,486,40,4,2,1,4,1.144365817,0,0,BRCA
740,MPI,0.5,0.352564961,1.418178363,0.027148643,0.067986373,0.6738807,1,423,21,2,3,1,2,1.418178363,0,0,BRCA
741,MUSK,0.5,0.352232619,1.419516459,0.011949403,0.067986373,0.5321091,1,869,29,2,1,1,2,1.419516459,0,0,BRCA
742,NCF4,0.333333333,0.26979954,1.23548518,0.04699765,0.068994796,0.4315142,1,339,27,3,1,1,3,1.23548518,0,0,BRCA
743,NDUFA1,0.5,0.348001588,1.436775054,0.154542273,0.154542273,0.9980998,1,70,6,2,1,1,2,1.436775054,0,0,BRCA
744,NPC1,0.142857143,0.137056255,1.042324867,0.029948503,0.067986373,0.5371764,1,1278,73,7,6,1,7,1.042324867,0,0,BRCA
745,PACS1,0.2,0.170778117,1.171110232,0.027548623,0.067986373,0.9327256,1,963,62,5,1,1,5,1.171110232,0,0,BRCA
746,PFKM,0.1,0.095050484,1.052072492,0.063346833,0.070291567,0.3623128,1,780,41,9,1,1,9,1.052072492,0,0,BRCA
747,PIK3CA,0.777777778,0.021287663,36.53655132,1.29E-05,0.000432761,0,0,1068,105,43,14,13,332,36.53655132,1,1,BRCA
748,POLE,0.083333333,0.081458686,1.023013479,0.029248538,0.067986373,0.9997044,1,2286,153,12,1,1,11,1.023013479,0,0,BRCA
749,POLR3B,0.333333333,0.272090119,1.2250843,0.013499325,0.067986373,0.9999926,1,1133,74,3,1,1,3,1.2250843,0,0,BRCA
750,PPOX,0.2,0.184008421,1.086906776,0.058697065,0.068994796,0.2966204,1,477,32,5,3,1,5,1.086906776,0,0,BRCA
751,PTEN,0.177777778,0.057265902,3.104426373,0.006699665,0.049875284,0,0,403,221,39,16,6,42,3.104426373,1,1,BRCA
752,RET,0.222222222,0.135623384,1.638524385,0.001549923,0.019620448,0.7799066,1,1114,86,9,4,2,9,1.638524385,0,0,BRCA
753,RIMS1,0.111111111,0.102547959,1.083503872,0.028648568,0.067986373,0.9875393,1,1692,73,9,1,1,9,1.083503872,0,0,BRCA
754,RNASEH2A,0.25,0.218420798,1.144579646,0.071246438,0.074586114,0.286105,1,299,21,4,1,1,3,1.144579646,0,0,BRCA
755,RPS6KA3,0.125,0.115621052,1.081117998,0.056897155,0.068994796,0.9898153,1,740,45,8,1,1,6,1.081117998,0,0,BRCA
756,RUNX2,0.2,0.169137363,1.182470844,0.05519724,0.068994796,0.2192758,1,521,54,5,3,1,5,1.182470844,0,0,BRCA
757,SCN4A,0.166666667,0.144385816,1.154314676,0.017349133,0.067986373,1,1,1836,116,6,3,1,5,1.154314676,0,0,BRCA
758,SCN5A,0.071428571,0.070524958,1.012812677,0.036148193,0.067986373,0.9945355,1,2016,164,13,17,1,12,1.012812677,0,0,BRCA
759,SMAD4,0.142857143,0.135367745,1.055326308,0.0679966,0.073480197,0.05716955,1,552,78,7,2,1,7,1.055326308,0,0,BRCA
760,SMARCAL1,0.166666667,0.15108982,1.1030966,0.03639818,0.067986373,0.5617349,1,954,75,6,2,1,5,1.1030966,0,0,BRCA
761,STAT3,0.4,0.218334399,1.832052124,0.001299935,0.019620448,0.7117275,1,770,56,5,2,2,5,1.832052124,0,0,BRCA
762,TGM1,0.111111111,0.100143621,1.109517613,0.057897105,0.068994796,0.335511,1,817,60,9,3,1,8,1.109517613,0,0,BRCA
763,TNFRSF1A,0.2,0.184534259,1.08380959,0.049847508,0.068994796,0.537678,1,455,22,4,1,1,4,1.08380959,0,0,BRCA
764,TP53,0.449541284,0.026842579,16.7473209,3.23E-06,0.000216183,0,0,393,263,123,40,29,321,16.7473209,1,1,BRCA
765,UROS,0.333333333,0.284950243,1.169794872,0.063896805,0.070291567,0.5480033,1,265,16,3,2,1,3,1.169794872,0,0,BRCA
766,ANXA13,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,1,0,BRCA
767,AXIN1,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,1,0,BRCA
768,BAX,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,1,0,BRCA
769,CALN1,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,1,0,BRCA
770,CASP8,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,1,0,BRCA
771,CCDC85A,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,1,0,BRCA
772,CDH1,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,1,0,BRCA
773,CDKN1B,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,1,0,BRCA
774,CTCF,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,1,0,BRCA
775,DDAH1,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,1,0,BRCA
776,DEAF1,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,1,0,BRCA
777,EMD,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,1,0,BRCA
778,ERLIN2,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,1,0,BRCA
779,FAM169A,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,1,0,BRCA
780,FZD2,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,1,0,BRCA
781,GATA3,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,1,0,BRCA
782,HS6ST1,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,1,0,BRCA
783,HYAL2,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,1,0,BRCA
784,IL27RA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,1,0,BRCA
785,KRT8,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,1,0,BRCA
786,MAP2K4,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,1,0,BRCA
787,MAP3K1,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,1,0,BRCA
788,MORN4,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,1,0,BRCA
789,PRAM1,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,1,0,BRCA
790,PTHLH,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,1,0,BRCA
791,RAD54L,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,1,0,BRCA
792,ROM1,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,1,0,BRCA
793,RPL5,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,1,0,BRCA
794,RUNX1,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,1,0,BRCA
795,TCF4,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,1,0,BRCA
796,TCTN1,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,1,0,BRCA
797,THEM5,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,1,0,BRCA
