,geneSymbol,prob,probSD,SNR,pval_prob,qval_prob,pval_MutSig,qval_MutSig,protLength,uniquePosNdMAF,uniquePosNdMAFtumor,uniquePosNExactMatch,uniquePosNExactMatchtumor,casesN,SNRcorrected,MutSigPass,probPass,tumorType
614,PLP1,0.333333333,0.284925261,1.169897438,0.066946653,0.072819166,0.4055238,1,277,25,3,2,1,3,1.169897438,0,0,LUSC
615,PSPH,0.5,0.342527481,1.459736891,0.055447228,0.065383768,0.6069907,1,225,21,2,1,1,2,1.459736891,0,0,LUSC
616,PTEN,0.125,0.081002477,1.54316269,0.076546173,0.081825219,1.60E-11,1.01E-07,403,242,15,17,2,14,1.54316269,1,0,LUSC
617,PTPN11,0.25,0.20864931,1.198182731,0.041847908,0.065383768,0.3482236,1,597,82,4,10,1,4,1.198182731,0,0,LUSC
618,RAG1,0.111111111,0.11130397,0.998267277,0.056947153,0.065383768,0.5906598,1,1043,156,9,5,1,9,0.998267277,0,0,LUSC
619,SCN5A,0.181818182,0.113325172,1.604393607,0.00699965,0.059284536,0.8795516,1,2016,229,10,18,2,11,1.604393607,0,0,LUSC
620,SDHA,0.333333333,0.267780249,1.24480179,0.029848508,0.065203636,0.6974935,1,664,71,3,1,1,3,1.24480179,0,0,LUSC
621,SERPIND1,0.5,0.355846353,1.405100815,0.02319884,0.065203636,0.7526666,1,499,35,2,1,1,2,1.405100815,0,0,LUSC
622,SGCA,0.333333333,0.274808757,1.212964741,0.049547523,0.065383768,0.2923042,1,387,41,3,3,1,3,1.212964741,0,0,LUSC
623,SIX1,0.5,0.352509948,1.418399688,0.04519774,0.065383768,0.5112264,1,284,34,2,1,1,2,1.418399688,0,0,LUSC
624,SLC17A8,0.25,0.222020366,1.126022825,0.042247888,0.065383768,4.81E-05,0.1007927,589,16,4,1,1,3,1.126022825,0,0,LUSC
625,SLC4A1,0.4,0.220325994,1.815491641,0.007649618,0.059284536,0.2451962,1,911,28,4,4,1,5,1.815491641,0,0,LUSC
626,SLC4A4,0.111111111,0.105650257,1.051688035,0.053497325,0.065383768,0.6293153,1,1079,128,9,2,1,9,1.051688035,0,0,LUSC
627,SPAST,0.2,0.175887738,1.137088929,0.049847508,0.065383768,0.1865405,1,616,41,5,3,1,5,1.137088929,0,0,LUSC
628,TF,0.111111111,0.107061101,1.037828959,0.078896055,0.082907719,0.4067079,1,698,86,9,1,1,8,1.037828959,0,0,LUSC
629,TMEM67,0.333333333,0.27410302,1.216087779,0.019249038,0.065203636,0.7279817,1,995,90,3,2,1,3,1.216087779,0,0,LUSC
630,TP53,0.489932886,0.040727,12.02968275,1.88E-06,5.81E-05,0,0,393,287,80,44,25,141,12.02968275,1,1,LUSC
631,WDR34,0.5,0.350837693,1.425160436,0.023298835,0.065203636,0.74732,1,536,27,2,1,1,2,1.425160436,0,0,LUSC
632,WNT7A,0.333333333,0.275397409,1.210372077,0.056097195,0.065383768,0.323059,1,349,27,3,1,1,3,1.210372077,0,0,LUSC
633,ZDHHC9,0.333333333,0.269471197,1.236990585,0.053347333,0.065383768,0.1539309,1,364,34,3,1,1,3,1.236990585,0,0,LUSC
634,NFE2L2,NA,NA,NA,NA,NA,1.48E-08,5.59E-05,NA,NA,NA,NA,NA,NA,NA,1,0,LUSC
635,APC,0.125,0.114047169,1.096037728,0.020548973,0.038623069,0.9858764,1,2843,535,8,1,1,7,1.096037728,0,0,OV
636,ATP1A2,0.5,0.361591618,1.382775414,0.012449378,0.037348133,1,1,1020,117,2,2,1,2,1.382775414,0,0,OV
637,ATP8B1,0.5,0.350911868,1.42485919,0.011449428,0.037348133,0.7618468,1,1251,135,2,5,1,2,1.42485919,0,0,OV
638,EFEMP1,0.2,0.171313597,1.16744966,0.069496525,0.069496525,1,1,493,62,5,1,1,5,1.16744966,0,0,OV
639,F8,0.25,0.224556063,1.113307727,0.010699465,0.037348133,0.4587668,1,2351,324,4,27,1,4,1.113307727,0,0,OV
640,KCNJ1,0.333333333,0.276015632,1.20766107,0.052497375,0.055585456,0.2822218,1,391,47,3,1,1,3,1.20766107,0,0,OV
641,KCNQ1,0.5,0.351928407,1.42074351,0.021048948,0.038623069,1,1,676,54,2,6,1,2,1.42074351,0,0,OV
642,KRAS,1,0,Inf,0.037448128,0.042129144,0.1980646,1,189,44,1,6,1,2,35.39288247,0,1,OV
643,LCAT,0.5,0.354710543,1.409600051,0.030948453,0.042129144,1,1,440,31,2,4,1,2,1.409600051,0,0,OV
644,NF1,0.066666667,0.065112857,1.023863333,0.036698165,0.042129144,0.9446979,1,2839,474,15,6,1,14,1.023863333,0,0,OV
645,PACS1,0.2,0.176106142,1.135678729,0.037448128,0.042129144,0.03925012,1,963,82,5,1,1,5,1.135678729,0,0,OV
646,PIK3CA,1,0,Inf,0.000299985,0.002699865,1,1,1068,139,2,14,2,2,35.39288247,0,1,OV
647,PRF1,0.5,0.349286417,1.431489963,0.025748713,0.038623069,0.1117693,1,555,58,2,2,1,2,1.431489963,0,0,OV
648,TG,0.111111111,0.10413633,1.066977404,0.021948903,0.038623069,0.4466476,1,2768,463,9,2,1,9,1.066977404,0,0,OV
649,TP53,0.46,0.028254268,16.28072594,7.09E-05,0.001276988,0,0,393,287,123,44,34,294,16.28072594,1,1,OV
650,ACVRL1,0.333333333,0.273290279,1.219704319,0.085045748,0.102555166,0.455968,1,503,81,3,3,1,3,1.219704319,0,0,PRAD
651,AKT1,1,0,Inf,0.03059847,0.083963802,0.5818023,1,480,42,1,1,1,2,24.53389976,0,0,PRAD
652,ALG12,0.333333333,0.276389122,1.206029136,0.088095595,0.103121233,0.4782842,1,488,34,3,1,1,3,1.206029136,0,0,PRAD
653,ATM,0.04,0.040759929,0.98135599,0.11419429,0.125798973,0.5174755,1,3056,455,24,4,1,25,0.98135599,0,0,PRAD
654,ATP7B,0.333333333,0.265261354,1.256622303,0.030948453,0.083963802,0.8245295,1,1465,115,3,8,1,3,1.256622303,0,0,PRAD
655,BRAF,0.555555556,0.160319353,3.465305628,4.04E-05,0.000828618,0.005436288,1,766,109,8,10,4,9,3.465305628,0,1,PRAD
656,CHRNE,0.333333333,0.27215245,1.224803722,0.090545473,0.103121233,0.1330062,1,493,32,3,3,1,3,1.224803722,0,0,PRAD
657,CLCNKB,0.333333333,0.186031798,1.791808368,0.020748963,0.083963802,0.004673451,1,687,43,5,1,1,6,1.791808368,0,0,PRAD
658,COL6A1,0.333333333,0.273175284,1.22021776,0.04339783,0.083963802,1,1,1028,84,3,1,1,3,1.22021776,0,0,PRAD
659,CTNNB1,0.692307692,0.130012098,5.32494822,0.000149993,0.002049898,0.007659483,1,781,112,8,5,4,13,5.32494822,0,1,PRAD
660,CYP27A1,0.333333333,0.268449164,1.241700022,0.082945853,0.102555166,1,1,531,45,3,1,1,3,1.241700022,0,0,PRAD
661,FBN1,0.071428571,0.069322262,1.030384317,0.071496425,0.097711781,0.4248807,1,2871,411,14,17,1,14,1.030384317,0,0,PRAD
662,FGFR1,0.25,0.214853816,1.163581848,0.05119744,0.083963802,1,1,822,97,3,6,1,4,1.163581848,0,0,PRAD
663,GALNS,0.5,0.34882758,1.433372899,0.053497325,0.084361167,0.198829,1,522,35,2,5,1,2,1.433372899,0,0,PRAD
664,HCN4,0.25,0.215945902,1.157697356,0.048497575,0.083963802,0.01830431,1,1203,96,4,1,1,4,1.157697356,0,0,PRAD
665,HMBS,0.5,0.355140993,1.40789154,0.08159592,0.102555166,0.4087647,1,361,27,2,4,1,2,1.40789154,0,0,PRAD
666,IFT140,0.2,0.179367814,1.115027246,0.050647468,0.083963802,0.6379209,1,1462,109,5,3,1,5,1.115027246,0,0,PRAD
667,KRAS,1,0,Inf,0.077046148,0.101899744,1,1,189,44,1,6,1,2,24.53389976,0,0,PRAD
668,L1CAM,0.25,0.209066129,1.195793894,0.045547723,0.083963802,0.4355008,1,1257,135,4,6,1,4,1.195793894,0,0,PRAD
669,MFSD8,0.5,0.354431406,1.410710201,0.055847208,0.084805019,0.5649481,1,518,49,2,2,1,2,1.410710201,0,0,PRAD
670,MYH7,0.111111111,0.104578039,1.062470786,0.067446628,0.095496949,0.9999605,1,1935,108,9,22,1,7,1.062470786,0,0,PRAD
671,PANK2,0.333333333,0.267555866,1.245845728,0.05039748,0.083963802,0.501716,1,570,37,2,1,1,3,1.245845728,0,0,PRAD
672,PIK3CA,0.666666667,0.108980575,6.11729814,5.55E-06,0.000227631,0.01185097,1,1068,139,10,14,6,17,6.11729814,0,1,PRAD
673,PTEN,0.107142857,0.06039542,1.774022875,0.899755012,0.899755012,5.55E-16,1.75E-12,403,242,27,17,3,26,1.774022875,1,0,PRAD
674,RAG1,0.285714286,0.16741549,1.706617981,0.009649518,0.079126044,0.03043731,1,1043,156,7,5,2,7,1.706617981,0,0,PRAD
675,RYR1,0.071428571,0.070835194,1.008376867,0.04039798,0.083963802,0.8064071,1,5038,569,14,7,1,14,1.008376867,0,0,PRAD
676,RYR2,0.0625,0.060400128,1.034766011,0.04559772,0.083963802,0.8960609,1,4967,959,16,5,1,15,1.034766011,0,0,PRAD
677,SCN2A,0.2,0.171425864,1.166685093,0.03459827,0.083963802,0.8863939,1,2005,248,5,5,1,5,1.166685093,0,0,PRAD
678,SCN5A,0.181818182,0.115281871,1.577161964,0.005699715,0.058422079,0.284524,1,2016,229,11,18,2,11,1.577161964,0,0,PRAD
679,SLC37A4,0.5,0.356890909,1.400988333,0.067546623,0.095496949,0.1585347,1,429,21,2,2,1,2,1.400988333,0,0,PRAD
680,SMAD4,0.142857143,0.136118412,1.049506387,0.180340983,0.184849508,0.005676957,1,552,135,7,2,1,6,1.049506387,0,0,PRAD
681,STAT3,0.285714286,0.169746683,1.683180376,0.017549123,0.083963802,0.05816634,1,770,100,7,3,2,7,1.683180376,0,0,PRAD
682,TCAP,0.5,0.353717565,1.413557168,0.177141143,0.184849508,0.07325974,1,167,9,2,1,1,2,1.413557168,0,0,PRAD
683,TERT,0.5,0.34841411,1.43507391,0.024248788,0.083963802,1,1,1132,73,2,2,1,2,1.43507391,0,0,PRAD
684,TP53,0.507692308,0.062466939,8.127376129,0.019649018,0.083963802,9.21E-15,2.17E-11,393,287,38,44,14,63,8.127376129,1,0,PRAD
685,TRPV4,0.333333333,0.275414572,1.210296648,0.049247538,0.083963802,0.4147389,1,871,80,3,3,1,3,1.210296648,0,0,PRAD
686,ATG10,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,1,0,PRAD
687,NBPF1,NA,NA,NA,NA,NA,4.93E-12,1.03E-08,NA,NA,NA,NA,NA,NA,NA,1,0,PRAD
688,MUC4,NA,NA,NA,NA,NA,1.31E-07,0.000247362,NA,NA,NA,NA,NA,NA,NA,1,0,PRAD
689,FRG1,NA,NA,NA,NA,NA,3.50E-07,0.000599605,NA,NA,NA,NA,NA,NA,NA,1,0,PRAD
690,FIP1L1,NA,NA,NA,NA,NA,1.25E-06,0.001892594,NA,NA,NA,NA,NA,NA,NA,1,0,PRAD
691,CDKN1B,NA,NA,NA,NA,NA,3.61E-06,0.004538024,NA,NA,NA,NA,NA,NA,NA,1,0,PRAD
692,LRRIQ3,NA,NA,NA,NA,NA,1.06E-05,0.01178052,NA,NA,NA,NA,NA,NA,NA,1,0,PRAD
693,AARS,0.25,0.209048921,1.195892323,0.022698865,0.066749044,0.9874824,1,968,66,4,1,1,4,1.195892323,0,0,STAD
694,ABCD1,0.166666667,0.15391636,1.082839192,0.04379781,0.068950124,0.9584223,1,745,49,6,11,1,6,1.082839192,0,0,STAD
695,ACAD8,0.333333333,0.274379412,1.214862772,0.03899805,0.067678616,0.8072449,1,415,30,3,1,1,3,1.214862772,0,0,STAD
696,ACTA2,0.166666667,0.149889293,1.111931769,0.089895505,0.096637668,0.5655485,1,377,40,6,2,1,6,1.111931769,0,0,STAD
697,ACTB,0.142857143,0.132919318,1.074765843,0.10559472,0.110745682,0.6607801,1,375,58,7,1,1,7,1.074765843,0,0,STAD
698,ACTN1,0.166666667,0.152697813,1.091480376,0.037448128,0.067678616,0.9996544,1,892,60,6,3,1,5,1.091480376,0,0,STAD
699,AKT1,0.333333333,0.259166292,1.28617549,0.035148243,0.067649951,0.9509114,1,480,42,3,1,1,3,1.28617549,0,0,STAD
700,ASS1,0.142857143,0.129722511,1.101251751,0.094345283,0.100169066,0.06418294,1,412,48,7,5,1,7,1.101251751,0,0,STAD
701,ATM,0.034482759,0.034124943,1.010485464,0.050947453,0.069547316,0.563384,1,3056,455,28,4,1,21,1.010485464,0,0,STAD
702,ATP2C1,0.111111111,0.109856053,1.011424573,0.056647168,0.073096345,0.869142,1,919,72,9,1,1,9,1.011424573,0,0,STAD
703,ATP7B,0.4,0.149234919,2.680337836,2.23E-06,9.60E-05,0.8677504,1,1465,115,10,8,4,8,2.680337836,0,1,STAD
704,AUH,0.142857143,0.126061994,1.133229282,0.11239438,0.115838256,0.2392371,1,339,26,7,1,1,7,1.133229282,0,0,STAD
705,BBS12,0.333333333,0.275181864,1.211320137,0.02439878,0.066749044,0.3269726,1,710,53,3,3,1,3,1.211320137,0,0,STAD
706,BRAF,0.222222222,0.13756385,1.615411483,0.01439928,0.066749044,0.9999371,1,766,109,7,10,1,9,1.615411483,0,0,STAD
707,CEP164,0.111111111,0.103561559,1.072899169,0.032098395,0.066749044,0.7910608,1,1460,112,9,1,1,7,1.072899169,0,0,STAD
708,CFTR,0.142857143,0.127694629,1.118740424,0.02259887,0.066749044,0.9968575,1,1480,72,6,6,1,6,1.118740424,0,0,STAD
709,COL1A2,0.086956522,0.059735264,1.455698292,0.008249588,0.050676038,0.1476492,1,1366,250,23,8,2,21,1.455698292,0,0,STAD
710,COL3A1,0.142857143,0.133005357,1.074070591,0.026948653,0.066749044,0.8444711,1,1466,347,7,13,1,7,1.074070591,0,0,STAD
711,CPOX,0.5,0.353429855,1.414707876,0.02459877,0.066749044,0.9077869,1,454,33,2,2,1,2,1.414707876,0,0,STAD
712,CPS1,0.076923077,0.072568678,1.060003841,0.047497625,0.069360466,0.3569296,1,1500,246,13,10,1,12,1.060003841,0,0,STAD
713,CTNNB1,0.3125,0.114670217,2.725206323,5.00E-05,0.001433262,0.002164746,0.4209428,781,112,15,5,4,13,2.725206323,0,1,STAD
714,CTNS,0.5,0.352942373,1.416661866,0.0299985,0.066749044,0.9448227,1,367,18,2,1,1,2,1.416661866,0,0,STAD
715,CTSF,0.166666667,0.151075097,1.103204105,0.06699665,0.080023777,0.6284012,1,484,39,6,1,1,6,1.103204105,0,0,STAD
716,CYP1B1,0.5,0.354716187,1.409577622,0.020248988,0.066749044,0.9788296,1,543,53,2,5,1,2,1.409577622,0,0,STAD
717,EDNRB,0.071428571,0.070774605,1.009240124,0.155342233,0.157169789,7.52E-06,0.004572697,442,83,12,2,1,12,1.009240124,1,0,STAD
718,EFEMP1,0.166666667,0.146200061,1.139990406,0.070296485,0.082613203,0.7550091,1,493,62,6,1,1,5,1.139990406,0,0,STAD
719,EFNB1,0.5,0.353347711,1.415036761,0.03499825,0.067649951,0.9868057,1,346,20,2,2,1,2,1.415036761,0,0,STAD
720,F8,0.333333333,0.272310766,1.224091645,0.007049648,0.04663613,0.35074,1,2351,324,3,27,1,3,1.224091645,0,0,STAD
721,FBN1,0.090909091,0.050390251,1.804100782,0.00019999,0.004299785,0.3566713,1,2871,411,33,17,3,25,1.804100782,0,0,STAD
722,FECH,0.166666667,0.148965214,1.118829436,0.078096095,0.086105951,0.706701,1,423,37,6,1,1,5,1.118829436,0,0,STAD
723,FGFR1,0.090909091,0.086526015,1.050656167,0.06539673,0.079879105,0.8218697,1,822,97,10,6,1,10,1.050656167,0,0,STAD
724,FLNA,0.0625,0.062959739,0.992697884,0.031298435,0.066749044,0.998341,1,2647,283,15,3,1,14,0.992697884,0,0,STAD
725,GAA,0.5,0.359952171,1.389073438,0.011699415,0.066749044,0.9996903,1,952,56,2,5,1,2,1.389073438,0,0,STAD
726,GATA4,0.25,0.216104462,1.15684793,0.048697565,0.069360466,0.9080196,1,442,25,4,1,1,4,1.15684793,0,0,STAD
727,GJA1,0.333333333,0.162391086,2.052657829,0.002449878,0.023409941,0.9999474,1,382,52,9,4,3,8,2.052657829,0,1,STAD
728,GLB1,0.5,0.346062869,1.444824176,0.015499225,0.066749044,0.6731041,1,677,47,2,6,1,2,1.444824176,0,0,STAD
729,GLI3,0.047619048,0.046604352,1.021772553,0.072046398,0.082613203,0.9999995,1,1580,274,21,1,1,19,1.021772553,0,0,STAD
730,GNPTAB,0.142857143,0.130283107,1.096513171,0.032098395,0.066749044,0.6351343,1,1256,96,7,1,1,7,1.096513171,0,0,STAD
731,GSS,0.333333333,0.275798756,1.208610721,0.03259837,0.066749044,0.9423999,1,474,49,3,1,1,3,1.208610721,0,0,STAD
732,HDAC8,0.333333333,0.271956214,1.225687504,0.044897755,0.068950124,0.7222083,1,377,32,3,1,1,3,1.225687504,0,0,STAD
733,HSF4,0.25,0.214837509,1.163670169,0.043947803,0.068950124,0.7626072,1,492,26,4,1,1,4,1.163670169,0,0,STAD
734,JAG1,0.1,0.091478568,1.093152228,0.044297785,0.068950124,0.9974694,1,1218,130,10,2,1,10,1.093152228,0,0,STAD
735,KCND3,0.111111111,0.100782293,1.102486433,0.07339633,0.083053742,0.3729278,1,655,98,9,1,1,8,1.102486433,0,0,STAD
736,KCNK9,0.166666667,0.15407417,1.081730093,0.0879956,0.095792679,0.9473538,1,374,60,6,1,1,5,1.081730093,0,0,STAD
737,KCNQ1,0.333333333,0.266278496,1.251822201,0.02319884,0.066749044,0.9571957,1,676,54,3,6,1,3,1.251822201,0,0,STAD
738,KRAS,0.76,0.082242358,9.240980207,0.001449928,0.017813395,0,0,189,44,5,6,2,25,9.240980207,1,1,STAD
739,LCAT,0.25,0.216463147,1.154931008,0.047347633,0.069360466,0.8226548,1,440,31,4,4,1,4,1.154931008,0,0,STAD
740,LDLR,0.166666667,0.148828424,1.119857765,0.036948153,0.067678616,0.9282619,1,860,106,6,4,1,6,1.119857765,0,0,STAD
741,LPIN2,0.2,0.177568834,1.12632378,0.0319984,0.066749044,0.9999931,1,896,73,5,1,1,5,1.12632378,0,0,STAD
742,LRP5,0.083333333,0.080490378,1.035320439,0.04139793,0.068950124,0.9770499,1,1615,120,12,3,1,11,1.035320439,0,0,STAD
743,MAP2K2,0.5,0.34707955,1.440591932,0.02819859,0.066749044,0.9991622,1,400,36,2,1,1,2,1.440591932,0,0,STAD
744,MED12,0.090909091,0.085468223,1.063659537,0.028248588,0.066749044,0.9974103,1,2177,210,11,1,1,11,1.063659537,0,0,STAD
745,MEFV,0.5,0.357136594,1.400024553,0.013699315,0.066749044,0.6450015,1,781,112,2,6,1,2,1.400024553,0,0,STAD
746,MFSD8,0.2,0.17409845,1.148775305,0.050947453,0.069547316,0.206909,1,518,49,5,2,1,4,1.148775305,0,0,STAD
747,MOCS1,0.25,0.212012705,1.179174619,0.03539823,0.067649951,0.198133,1,636,46,4,1,1,3,1.179174619,0,0,STAD
748,NCF2,0.5,0.362776249,1.378260021,0.021748913,0.066749044,0.9998812,1,526,65,2,2,1,2,1.378260021,0,0,STAD
749,NOTCH3,0.125,0.084103401,1.486265707,0.005699715,0.040847958,0.9968647,1,2321,242,15,6,2,13,1.486265707,0,0,STAD
750,NPC1,0.142857143,0.13369741,1.068510922,0.031098445,0.066749044,0.913864,1,1278,99,7,6,1,5,1.068510922,0,0,STAD
751,NPHP4,0.142857143,0.128826193,1.108913796,0.028498575,0.066749044,0.9897164,1,1426,97,7,2,1,7,1.108913796,0,0,STAD
752,OCRL,0.125,0.119459284,1.046381628,0.04919754,0.069360466,0.927041,1,901,96,8,3,1,6,1.046381628,0,0,STAD
753,PCCA,0.125,0.115232498,1.084763435,0.038498075,0.067678616,0.5455955,1,728,50,5,1,1,8,1.084763435,0,0,STAD
754,PEX16,0.142857143,0.132230223,1.080366803,0.113144343,0.115838256,0.282743,1,336,29,7,1,1,6,1.080366803,0,0,STAD
755,PIK3CA,0.564516129,0.061807149,9.133508579,0,0,0,0,1068,139,26,14,8,48,9.133508579,1,1,STAD
756,POLG,0.2,0.175447376,1.139942953,0.024898755,0.066749044,1,1,1239,80,5,4,1,5,1.139942953,0,0,STAD
757,POMT1,0.111111111,0.102201813,1.087173579,0.065946703,0.079879105,0.3432853,1,747,48,9,1,1,9,1.087173579,0,0,STAD
758,PROS1,0.142857143,0.138255355,1.033284701,0.05779711,0.073096345,0.7113314,1,676,110,7,3,1,6,1.033284701,0,0,STAD
759,PTEN,0.055555556,0.053436277,1.039659925,0.19939003,0.19939003,5.96E-07,0.000562223,403,242,15,17,1,14,1.039659925,1,0,STAD
760,PTPN11,0.4,0.220884019,1.810905118,0.002049898,0.022036398,0.9928842,1,597,82,5,10,2,5,1.810905118,0,0,STAD
761,RAF1,0.428571429,0.186299993,2.300437173,0.000849958,0.014619269,0.5133693,1,648,58,6,4,2,6,2.300437173,0,1,STAD
762,RRM2B,0.25,0.212655025,1.175612944,0.064446778,0.079879105,0.8048387,1,351,27,4,1,1,4,1.175612944,0,0,STAD
763,SACS,0.057142857,0.037743713,1.513970221,0.00359982,0.028144047,0.2134352,1,4579,567,34,3,2,20,1.513970221,0,0,STAD
764,SDHA,0.166666667,0.151110522,1.102945474,0.048147593,0.069360466,0.9942827,1,664,71,6,1,1,6,1.102945474,0,0,STAD
765,SDHB,0.25,0.209099791,1.195601385,0.075146243,0.08392957,0.6002567,1,280,24,4,1,1,4,1.195601385,0,0,STAD
766,SEMA3A,0.1,0.094157451,1.062050838,0.057497125,0.073096345,0.5301959,1,771,109,8,2,1,9,1.062050838,0,0,STAD
767,SERPING1,0.2,0.183049904,1.092598225,0.054747263,0.073096345,0.4093383,1,500,56,5,2,1,5,1.092598225,0,0,STAD
768,SLC20A2,0.25,0.217170816,1.15116757,0.031648418,0.066749044,0.9516989,1,652,54,4,1,1,4,1.15116757,0,0,STAD
769,SMAD4,0.285714286,0.100279187,2.849188297,0.00359982,0.028144047,1.78E-08,2.58E-05,552,135,17,2,2,18,2.849188297,1,1,STAD
770,SMARCAL1,0.090909091,0.088415664,1.028201184,0.05579721,0.073096345,0.3252548,1,954,88,10,2,1,11,1.028201184,0,0,STAD
771,SMARCB1,0.333333333,0.194390168,1.714764364,0.01559922,0.066749044,0.8203883,1,385,57,5,1,1,6,1.714764364,0,0,STAD
772,SMC1A,0.2,0.184371888,1.084764074,0.020848958,0.066749044,0.9992188,1,1233,105,5,5,1,5,1.084764074,0,0,STAD
773,SPRY4,0.25,0.209577964,1.192873504,0.071746413,0.082613203,0.4803861,1,299,27,4,1,1,4,1.192873504,0,0,STAD
774,TCF4,0.333333333,0.269689243,1.235990466,0.023748813,0.066749044,0.5891208,1,667,109,3,1,1,3,1.235990466,0,0,STAD
775,TP53,0.504854369,0.049440623,10.21132704,0.00139993,0.017813395,1.89E-15,3.96E-12,393,287,61,44,22,98,10.21132704,1,1,STAD
776,UROS,0.5,0.354747228,1.409454284,0.042847858,0.068950124,0.1649646,1,265,20,2,2,1,2,1.409454284,0,0,STAD
777,VCP,0.2,0.176369686,1.133981718,0.028448578,0.066749044,0.8715067,1,806,67,4,1,1,5,1.133981718,0,0,STAD
778,VDR,0.333333333,0.277375885,1.20173869,0.039348033,0.067678616,0.8861305,1,427,50,3,3,1,3,1.20173869,0,0,STAD
779,RNF43,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,1,0,STAD
780,XYLT2,NA,NA,NA,NA,NA,6.66E-16,1.79E-12,NA,NA,NA,NA,NA,NA,NA,1,0,STAD
781,ARID1A,NA,NA,NA,NA,NA,1.22E-15,2.88E-12,NA,NA,NA,NA,NA,NA,NA,1,0,STAD
782,B2M,NA,NA,NA,NA,NA,5.88E-15,1.11E-11,NA,NA,NA,NA,NA,NA,NA,1,0,STAD
783,LMAN1,NA,NA,NA,NA,NA,3.59E-11,6.15E-08,NA,NA,NA,NA,NA,NA,NA,1,0,STAD
784,LARP4B,NA,NA,NA,NA,NA,2.71E-10,4.26E-07,NA,NA,NA,NA,NA,NA,NA,1,0,STAD
785,BZRAP1,NA,NA,NA,NA,NA,4.92E-08,6.62E-05,NA,NA,NA,NA,NA,NA,NA,1,0,STAD
786,ATP6V1B1,NA,NA,NA,NA,NA,1.47E-07,0.000184914,NA,NA,NA,NA,NA,NA,NA,1,0,STAD
787,CDH1,NA,NA,NA,NA,NA,1.81E-07,0.00021307,NA,NA,NA,NA,NA,NA,NA,1,0,STAD
788,ZNF43,NA,NA,NA,NA,NA,1.12E-06,0.000962146,NA,NA,NA,NA,NA,NA,NA,1,0,STAD
789,HLA-A,NA,NA,NA,NA,NA,1.93E-06,0.001583708,NA,NA,NA,NA,NA,NA,NA,1,0,STAD
790,APC,NA,NA,NA,NA,NA,2.26E-06,0.001774077,NA,NA,NA,NA,NA,NA,NA,1,0,STAD
791,PLEKHA6,NA,NA,NA,NA,NA,2.62E-06,0.001898366,NA,NA,NA,NA,NA,NA,NA,1,0,STAD
792,HLA-C,NA,NA,NA,NA,NA,5.87E-06,0.003818932,NA,NA,NA,NA,NA,NA,NA,1,0,STAD
793,JARID2,NA,NA,NA,NA,NA,6.75E-06,0.004244972,NA,NA,NA,NA,NA,NA,NA,1,0,STAD
794,CTCF,NA,NA,NA,NA,NA,1.02E-05,0.005968996,NA,NA,NA,NA,NA,NA,NA,1,0,STAD
795,CASP8,NA,NA,NA,NA,NA,1.04E-05,0.005968996,NA,NA,NA,NA,NA,NA,NA,1,0,STAD
796,CD4,NA,NA,NA,NA,NA,1.20E-05,0.006639376,NA,NA,NA,NA,NA,NA,NA,1,0,STAD
797,FBXW7,NA,NA,NA,NA,NA,2.44E-05,0.0128058,NA,NA,NA,NA,NA,NA,NA,1,0,STAD
798,DCLK1,NA,NA,NA,NA,NA,3.40E-05,0.01685773,NA,NA,NA,NA,NA,NA,NA,1,0,STAD
799,PAFAH1B1,NA,NA,NA,NA,NA,6.27E-05,0.02956967,NA,NA,NA,NA,NA,NA,NA,1,0,STAD
800,ZBTB20,NA,NA,NA,NA,NA,7.69E-05,0.03539169,NA,NA,NA,NA,NA,NA,NA,1,0,STAD
801,DTNBP1,NA,NA,NA,NA,NA,9.30E-05,0.04176737,NA,NA,NA,NA,NA,NA,NA,1,0,STAD
802,ABCA12,0.018181818,0.017426252,1.043357938,0.051647418,0.061956362,0.7937253,1,2595,264,51,3,1,24,1.043357938,0,0,UCEC
803,ABCA1,0.034482759,0.034496632,0.99959784,0.037048148,0.056671903,0.5873616,1,2261,190,29,5,1,18,0.99959784,0,0,UCEC
804,ABCA4,0.142857143,0.064805602,2.204394956,5.00E-05,0.000935668,0.9981802,1,2273,238,26,13,3,18,2.204394956,0,1,UCEC
805,ABCC6,0.071428571,0.066180738,1.079295479,0.026698665,0.056087336,0.2920474,1,1503,93,13,4,1,12,1.079295479,0,0,UCEC
806,ABCC9,0.071428571,0.049200208,1.451794098,0.006099695,0.028537859,0.9181573,1,1549,237,25,2,1,15,1.451794098,0,0,UCEC
807,ABCD1,0.25,0.126592184,1.974845456,0.000149993,0.002456127,0.3948891,1,745,49,12,11,3,8,1.974845456,0,0,UCEC
808,ACADVL,0.333333333,0.157627807,2.114686106,0.00019999,0.002619869,0.2824269,1,655,38,8,2,2,7,2.114686106,0,1,UCEC
809,ACTA2,0.142857143,0.135281472,1.055999325,0.051047448,0.061956362,0.5450912,1,377,40,7,2,1,7,1.055999325,0,0,UCEC
810,ACTN1,0.111111111,0.106042552,1.047797409,0.025148743,0.056087336,0.6789942,1,892,60,8,3,1,8,1.047797409,0,0,UCEC
811,ACVR1,0.363636364,0.145091913,2.506248322,0.00059997,0.006045852,0.766151,1,509,65,9,2,2,10,2.506248322,0,1,UCEC
